symbol,identifier,series,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep
MENONBE,MENONBEEQN,EQ,,0,-0.42,-0.36,116.52,0,0,-,145.9,86.0,116.1
SAREGAMA,SAREGAMAEQN,EQ,,0,-1.2,-0.37,323.1,0,0,-,603.0,307.05,321.9
IRBINVIT,IRBINVITIVN,IV,,0,-0.26,-0.43,60.47,0,0,-,65.25,49.91,60.21
MOTISONS,MOTISONSEQN,EQ,,0,-0.06,-0.44,13.6,0,0,-,24.02,10.62,13.54
BHAGCHEM,BHAGCHEMEQN,EQ,,0,-0.87,-0.44,196.37,0,0,-,331.0,192.76,195.5
PANACEABIO,PANACEABIOEQN,EQ,,0,-1.5,-0.45,333.9,0,0,-,581.9,305.05,332.4
BRIGADE,BRIGADEEQN,EQ,,0,-3.0,-0.45,663.0,0,0,-,1332.0,641.95,660.0
HCG,HCGEQN,EQ,,0,-2.55,-0.45,562.0,0,0,-,796.68,486.14,559.45
IPCALAB,IPCALABEQN,EQ,,0,-6.7,-0.45,1502.6,0,0,-,1595.0,1168.2,1495.9
GPTHEALTH,GPTHEALTHEQN,EQ,,0,-0.56,-0.46,121.56,0,0,-,185.0,119.34,121.0
SUBEXLTD,SUBEXLTDEQN,EQ,,0,-0.04,-0.46,8.65,0,0,-,17.19,8.0,8.61
RAMCOSYS,RAMCOSYSEQN,EQ,,0,-1.85,-0.46,402.85,0,0,-,682.35,288.05,401.0
UPL,UPLEQN,EQ,,0,-3.0,-0.48,625.0,0,0,-,812.2,588.85,622.0
PROZONER,PROZONEREQN,EQ,,0,-0.21,-0.49,43.19,0,0,-,72.77,27.3,42.98
AGARWALEYE,AGARWALEYEEQN,EQ,,0,-2.2,-0.49,449.3,0,0,-,568.0,327.0,447.1
SIYSIL,SIYSILEQN,EQ,,0,-2.45,-0.5,493.5,0,0,-,848.8,484.3,491.05
SURYODAY,SURYODAYEQN,EQ,,0,-0.66,-0.5,131.04,0,0,-,161.48,97.97,130.38
AKZOINDIA,AKZOINDIAEQN,EQ,,0,-13.6,-0.5,2714.5,0,0,-,3915.5,2658.7,2700.9
VISHNU,VISHNUEQN,EQ,,0,-2.5,-0.5,498.05,0,0,-,595.8,336.0,495.55
SHIVALIK,SHIVALIKEQN,EQ,,0,-1.4,-0.5,280.3,0,0,-,698.05,265.65,278.9
VINDHYATEL,VINDHYATELEQN,EQ,,0,-5.1,-0.51,1006.1,0,0,-,1889.0,975.5,1001.0
CORDSCABLE,CORDSCABLEEQN,EQ,,0,-0.83,-0.52,159.83,0,0,-,222.0,147.71,159.0
EMCURE,EMCUREEQN,EQ,,0,-8.0,-0.53,1521.1,0,0,-,1585.6,889.0,1513.1
DRREDDY,DRREDDYEQN,EQ,,0,-7.0,-0.54,1287.0,0,0,-,1379.7,1020.0,1280.0
CONFIPET,CONFIPETEQN,EQ,,0,-0.16,-0.56,28.81,0,0,-,63.69,28.06,28.65
GSPL,GSPLEQN,EQ,,0,-1.55,-0.57,271.55,0,0,-,360.6,270.0,270.0
OBEROIRLTY,OBEROIRLTYEQN,EQ,,0,-8.5,-0.58,1469.5,0,0,-,2005.0,1425.5,1461.0
OIL,OILEQN,EQ,,0,-2.75,-0.58,474.05,0,0,-,524.0,325.0,471.3
ZOTA,ZOTAEQN,EQ,,0,-7.0,-0.59,1177.0,0,0,-,1740.0,752.0,1170.0
STUDDS,STUDDSEQN,EQ,,0,-3.0,-0.59,506.75,0,0,-,600.0,475.0,503.75
20MICRONS,20MICRONSEQN,EQ,,0,-1.0,-0.61,163.78,0,0,-,283.93,160.0,162.78
DOLATALGO,DOLATALGOEQN,EQ,,0,-0.48,-0.64,75.53,0,0,-,111.05,68.0,75.05
BAJAJHCARE,BAJAJHCAREEQN,EQ,,0,-2.0,-0.64,313.4,0,0,-,745.0,307.2,311.4
HYUNDAI,HYUNDAIEQN,EQ,,0,-13.6,-0.65,2084.2,0,0,-,2890.0,1541.7,2070.6
ENIL,ENILEQN,EQ,,0,-0.69,-0.65,106.19,0,0,-,174.58,104.0,105.5
DUCON,DUCONEQN,EQ,,0,-0.02,-0.67,2.97,0,0,-,7.18,2.67,2.95
FOSECOIND,FOSECOINDEQN,EQ,,0,-33.0,-0.67,4935.5,0,0,-,6846.0,3250.55,4902.5
AKSHOPTFBR,AKSHOPTFBREQN,EQ,,0,-0.03,-0.68,4.4,0,0,-,12.95,4.16,4.37
PVP,PVPEQN,EQ,,0,-0.18,-0.69,25.93,0,0,-,39.41,18.3,25.75
MICEL,MICELEQN,EQ,,0,-0.23,-0.69,33.23,0,0,-,82.97,33.01,33.0
CAPITALSFB,CAPITALSFBEQN,EQ,,0,-1.75,-0.7,249.35,0,0,-,330.65,247.4,247.6
LAOPALA,LAOPALAEQN,EQ,,0,-1.39,-0.73,191.4,0,0,-,287.0,187.37,190.01
AHCL,AHCLEQN,EQ,,0,-0.96,-0.74,128.86,0,0,-,172.75,90.78,127.9
JUBLPHARMA,JUBLPHARMAEQN,EQ,,0,-6.15,-0.75,821.15,0,0,-,1248.0,786.05,815.0
TAINWALCHM,TAINWALCHMEQN,EQ,,0,-1.48,-0.77,191.58,0,0,-,274.99,155.0,190.1
GUFICBIO,GUFICBIOEQN,EQ,,0,-2.2,-0.79,277.6,0,0,-,407.85,268.0,275.4
AMBIKCO,AMBIKCOEQN,EQ,,0,-10.9,-0.8,1361.0,0,0,-,1700.0,1101.0,1350.1
SUDEEPPHRM,SUDEEPPHRMEQN,EQ,,0,-4.65,-0.83,557.8,0,0,-,795.0,524.05,553.15
VRLLOG,VRLLOGEQN,EQ,,0,-2.25,-0.84,267.35,0,0,-,324.5,225.75,265.1
HUHTAMAKI,HUHTAMAKIEQN,EQ,,0,-1.46,-0.87,167.56,0,0,-,272.65,164.0,166.1
PRSMJOHNSN,PRSMJOHNSNEQN,EQ,,0,-1.09,-0.87,125.49,0,0,-,176.0,114.72,124.4
COOLCAPS,COOLCAPSSMN,SM,,0,-0.2,-0.88,22.75,0,0,-,99.5,22.55,22.55
JUBLCPL,JUBLCPLEQN,EQ,,0,-15.8,-0.89,1765.8,0,0,-,3013.4,1020.0,1750.0
UBL,UBLEQN,EQ,,0,-15.5,-0.9,1721.5,0,0,-,2294.9,1401.1,1706.0
FCL,FCLEQN,EQ,,0,-0.2,-0.92,21.7,0,0,-,35.79,20.7,21.5
GOLDIAM,GOLDIAMEQN,EQ,,0,-2.9,-0.93,313.15,0,0,-,444.0,251.35,310.25
SPLPETRO,SPLPETROEQN,EQ,,0,-6.5,-0.94,688.55,0,0,-,979.0,462.3,682.05
HEXT,HEXTEQN,EQ,,0,-4.4,-0.96,456.05,0,0,-,900.0,440.0,451.65
SFL,SFLEQN,EQ,,0,-4.85,-0.96,506.95,0,0,-,779.0,497.95,502.1
QUADFUTURE,QUADFUTUREEQN,EQ,,0,-2.7,-0.97,279.7,0,0,-,604.75,248.55,277.0
PARASPETRO,PARASPETROBEN,BE,,0,-0.02,-0.98,2.05,0,0,-,3.26,1.53,2.03
MAYURUNIQ,MAYURUNIQEQN,EQ,,0,-5.05,-1.01,500.45,0,0,-,629.9,441.0,495.4
KSB,KSBEQN,EQ,,0,-7.6,-1.01,753.6,0,0,-,912.0,643.95,746.0
SWANDEF,SWANDEFBEN,BE,,0,-20.8,-1.03,2020.8,0,0,-,2100.0,78.2,2000.0
MEP,MEPBZN,BZ,,0,-0.01,-1.05,0.95,0,0,-,2.87,0.95,0.94
XTGLOBAL,XTGLOBALEQN,EQ,,0,-0.35,-1.06,33.15,0,0,-,46.25,25.2,32.8
EMSLIMITED,EMSLIMITEDEQN,EQ,,0,-2.75,-1.07,257.75,0,0,-,695.4,256.35,255.0
GODAVARIB,GODAVARIBEQN,EQ,,0,-3.0,-1.08,279.0,0,0,-,348.7,145.0,276.0
SEPC,SEPCEQN,EQ,,0,-0.07,-1.1,6.37,0,0,-,16.5,6.2,6.3
WEWORK,WEWORKEQN,EQ,,0,-4.7,-1.1,426.5,0,0,-,664.0,421.0,421.8
SURANAT&P,SURANAT&PEQN,EQ,,0,-0.19,-1.12,16.89,0,0,-,29.27,16.3,16.7
JARO,JAROEQN,EQ,,0,-4.65,-1.12,415.15,0,0,-,890.0,386.0,410.5
DONEAR,DONEAREQN,EQ,,0,-1.0,-1.14,88.0,0,0,-,129.8,77.6,87.0
IDFCFIRSTB,IDFCFIRSTBEQN,EQ,,0,-0.76,-1.14,66.76,0,0,-,87.0,52.46,66.0
CANHLIFE,CANHLIFEEQN,EQ,,0,-1.67,-1.15,145.68,0,0,-,159.0,106.0,144.01
RPGLIFE,RPGLIFEEQN,EQ,,0,-21.6,-1.16,1854.2,0,0,-,2725.0,1764.2,1832.6
ANTELOPUS,ANTELOPUSEQN,EQ,,0,-7.45,-1.17,637.45,0,0,-,767.95,357.0,630.0
BHARATWIRE,BHARATWIREEQN,EQ,,0,-1.85,-1.18,157.15,0,0,-,248.7,154.11,155.3
EMAMIREAL,EMAMIREALEQN,EQ,,0,-0.72,-1.19,60.72,0,0,-,135.99,60.0,60.0
TVTODAY,TVTODAYEQN,EQ,,0,-1.34,-1.2,111.34,0,0,-,184.8,108.13,110.0
CEIGALL,CEIGALLEQN,EQ,,0,-3.25,-1.2,271.35,0,0,-,307.9,222.61,268.1
DIVGIITTS,DIVGIITTSEQN,EQ,,0,-9.05,-1.24,730.05,0,0,-,802.9,410.1,721.0
SERVOTECH,SERVOTECHEQN,EQ,,0,-0.83,-1.25,66.33,0,0,-,168.5,57.51,65.5
RUCHINFRA,RUCHINFRAEQN,EQ,,0,-0.07,-1.26,5.57,0,0,-,10.89,5.25,5.5
NEOGEN,NEOGENEQN,EQ,,0,-18.0,-1.29,1400.0,0,0,-,1805.7,966.7,1382.0
TATVA,TATVAEQN,EQ,,0,-14.6,-1.33,1095.6,0,0,-,1610.0,621.0,1081.0
ORIENTCER,ORIENTCEREQN,EQ,,0,-0.48,-1.34,35.83,0,0,-,56.64,28.67,35.35
INDTERRAIN,INDTERRAINEQN,EQ,,0,-0.4,-1.36,29.4,0,0,-,45.0,28.5,29.0
SANSTAR,SANSTAREQN,EQ,,0,-1.17,-1.37,85.27,0,0,-,107.29,79.0,84.1
MASFIN,MASFINEQN,EQ,,0,-4.2,-1.39,301.25,0,0,-,352.8,226.0,297.05
HONASA,HONASAEQN,EQ,,0,-4.0,-1.39,286.8,0,0,-,334.2,205.01,282.8
DENTA,DENTAEQN,EQ,,0,-3.15,-1.4,224.45,0,0,-,479.6,222.0,221.3
DIGISPICE,DIGISPICEEQN,EQ,,0,-0.24,-1.4,17.14,0,0,-,35.5,16.3,16.9
ANMOL,ANMOLEQN,EQ,,0,-0.16,-1.42,11.28,0,0,-,19.7,10.23,11.12
HINDOILEXP,HINDOILEXPEQN,EQ,,0,-2.34,-1.42,165.34,0,0,-,198.99,129.36,163.0
NAHARPOLY,NAHARPOLYEQN,EQ,,0,-3.18,-1.42,223.18,0,0,-,389.95,187.11,220.0
OILCOUNTUB,OILCOUNTUBEQN,EQ,,0,-0.67,-1.47,45.67,0,0,-,99.67,43.82,45.0
TRITURBINE,TRITURBINEEQN,EQ,,0,-7.0,-1.49,468.4,0,0,-,675.2,454.1,461.4
SHRADHA,SHRADHAEQN,EQ,,0,-0.5,-1.49,33.5,0,0,-,71.98,30.55,33.0
MAHLOG,MAHLOGEQN,EQ,,0,-6.0,-1.54,390.6,0,0,-,432.7,220.92,384.6
TRUALT,TRUALTEQN,EQ,,0,-5.7,-1.54,371.2,0,0,-,549.0,310.2,365.5
ISGEC,ISGECEQN,EQ,,0,-13.95,-1.55,897.95,0,0,-,1281.3,683.95,884.0
LAL,LALEQN,EQ,,0,-0.11,-1.58,6.96,0,0,-,13.92,6.45,6.85
BANSALWIRE,BANSALWIREEQN,EQ,,0,-3.9,-1.59,244.9,0,0,-,434.3,239.0,241.0
MHRIL,MHRILEQN,EQ,,0,-4.35,-1.61,270.95,0,0,-,382.0,259.0,266.6
AHLUCONT,AHLUCONTEQN,EQ,,0,-12.55,-1.66,757.55,0,0,-,1125.0,693.2,745.0
BANKA,BANKAEQN,EQ,,0,-0.9,-1.67,54.05,0,0,-,97.88,52.2,53.15
EVERESTIND,EVERESTINDEQN,EQ,,0,-6.3,-1.68,374.3,0,0,-,750.0,370.0,368.0
BASF,BASFEQN,EQ,,0,-56.8,-1.71,3312.8,0,0,-,5424.0,3292.0,3256.0
TIJARIA,TIJARIABEN,BE,,0,-0.08,-1.71,4.68,0,0,-,10.35,3.55,4.6
BIRLANU,BIRLANUEQN,EQ,,0,-24.0,-1.72,1396.0,0,0,-,2428.3,1380.0,1372.0
SKMEGGPROD,SKMEGGPRODEQN,EQ,,0,-2.54,-1.74,146.04,0,0,-,232.5,77.0,143.5
MODIRUBBER,MODIRUBBEREQN,EQ,,0,-1.91,-1.74,109.91,0,0,-,167.5,90.0,108.0
SETCO,SETCOEQN,EQ,,0,-0.31,-1.74,17.81,0,0,-,21.68,11.56,17.5
ADOR,ADOREQN,EQ,,0,-17.3,-1.75,987.3,0,0,-,1260.0,788.0,970.0
EMKAY,EMKAYEQN,EQ,,0,-3.8,-1.76,215.8,0,0,-,409.9,168.0,212.0
SANCO,SANCOBZN,BZ,,0,-0.04,-1.78,2.25,0,0,-,4.22,1.66,2.21
VGUARD,VGUARDEQN,EQ,,0,-5.55,-1.8,307.55,0,0,-,409.75,290.0,302.0
AMAGI,AMAGIEQN,EQ,,0,-6.9,-1.82,379.9,0,0,-,438.4,318.0,373.0
SAKUMA,SAKUMAEQN,EQ,,0,-0.03,-1.83,1.64,0,0,-,3.81,1.6,1.61
ALGOQUANT,ALGOQUANTEQN,EQ,,0,-1.11,-1.84,60.26,0,0,-,71.01,49.54,59.15
HARDWYN,HARDWYNBEN,BE,,0,-0.32,-1.85,17.31,0,0,-,20.44,10.75,16.99
IFBAGRO,IFBAGROEQN,EQ,,0,-13.85,-1.9,728.85,0,0,-,1790.0,440.0,715.0
XPROINDIA,XPROINDIAEQN,EQ,,0,-17.15,-1.91,899.15,0,0,-,1331.5,842.4,882.0
AKI,AKIEQN,EQ,,0,-0.09,-1.91,4.72,0,0,-,16.05,4.49,4.63
BLSE,BLSEEQN,EQ,,0,-2.48,-1.93,128.58,0,0,-,232.5,124.3,126.1
SKFINDIA,SKFINDIAEQN,EQ,,0,-31.9,-1.95,1636.9,0,0,-,5074.0,1580.7,1605.0
INNOVACAP,INNOVACAPEQN,EQ,,0,-13.35,-1.96,680.75,0,0,-,1020.7,622.0,667.4
SYSTMTXC,SYSTMTXCEQN,EQ,,0,-1.35,-1.97,68.55,0,0,-,177.9,67.07,67.2
NUCLEUS,NUCLEUSEQN,EQ,,0,-14.75,-1.98,746.75,0,0,-,1378.0,725.0,732.0
VIDHIING,VIDHIINGEQN,EQ,,0,-6.0,-1.99,301.1,0,0,-,479.0,272.05,295.1
AMBICAAGAR,AMBICAAGAREQN,EQ,,0,-0.47,-1.99,23.56,0,0,-,33.0,22.66,23.09
LPDC,LPDCEQN,EQ,,0,-0.12,-2.05,5.84,0,0,-,10.16,5.52,5.72
TNPL,TNPLEQN,EQ,,0,-2.84,-2.06,137.89,0,0,-,190.77,115.5,135.05
GODIGIT,GODIGITEQN,EQ,,0,-6.85,-2.08,329.85,0,0,-,381.4,264.6,323.0
DHRUV,DHRUVEQN,EQ,,0,-0.65,-2.12,30.65,0,0,-,100.04,22.22,30.0
REDTAPE,REDTAPEEQN,EQ,,0,-2.48,-2.16,114.68,0,0,-,167.97,107.53,112.2
RESPONIND,RESPONINDEQN,EQ,,0,-3.57,-2.17,164.87,0,0,-,251.0,155.8,161.3
PPL,PPLEQN,EQ,,0,-4.2,-2.2,191.2,0,0,-,473.9,186.41,187.0
SARLAPOLY,SARLAPOLYEQN,EQ,,0,-1.76,-2.22,79.26,0,0,-,127.5,71.37,77.5
TNTELE,TNTELEEQN,EQ,,0,-0.2,-2.23,8.95,0,0,-,26.0,7.94,8.75
NAGREEKEXP,NAGREEKEXPEQN,EQ,,0,-0.53,-2.25,23.54,0,0,-,40.0,22.5,23.01
GUJALKALI,GUJALKALIEQN,EQ,,0,-9.7,-2.26,429.7,0,0,-,698.4,425.25,420.0
ESSENTIA,ESSENTIAEQN,EQ,,0,-0.03,-2.27,1.32,0,0,-,2.7,1.12,1.29
SAATVIKGL,SAATVIKGLEQN,EQ,,0,-7.65,-2.29,333.65,0,0,-,567.0,328.0,326.0
ARCHIES,ARCHIESEQN,EQ,,0,-0.32,-2.3,13.92,0,0,-,25.4,13.55,13.6
CEREBRAINT,CEREBRAINTBZN,BZ,,0,-0.11,-2.34,4.71,0,0,-,10.08,3.99,4.6
MKPL,MKPLEQN,EQ,,0,-0.11,-2.39,4.61,0,0,-,9.78,4.48,4.5
DANGEE,DANGEEEQN,EQ,,0,-0.07,-2.4,2.92,0,0,-,6.34,2.53,2.85
NEPHROPLUS,NEPHROPLUSEQN,EQ,,0,-13.7,-2.44,561.7,0,0,-,616.0,446.0,548.0
HMAAGRO,HMAAGROEQN,EQ,,0,-0.59,-2.45,24.11,0,0,-,38.0,24.05,23.52
LLOYDSENT,LLOYDSENTEQN,EQ,,0,-1.16,-2.47,47.01,0,0,-,88.44,34.2,45.85
ADVENTHTL,ADVENTHTLEQN,EQ,,0,-4.36,-2.47,176.36,0,0,-,345.05,167.77,172.0
SGIL,SGILEQN,EQ,,0,-12.55,-2.5,501.35,0,0,-,633.25,365.15,488.8
PRINCEPIPE,PRINCEPIPEEQN,EQ,,0,-5.95,-2.53,235.05,0,0,-,387.7,229.05,229.1
ATLANTAA,ATLANTAAEQN,EQ,,0,-0.97,-2.55,37.97,0,0,-,73.39,27.26,37.0
DANISH,DANISHSMN,SM,,0,-16.45,-2.56,642.55,0,0,-,1189.0,582.0,626.1
TTL,TTLBEN,BE,,0,-0.23,-2.56,8.99,0,0,-,16.2,6.42,8.76
UNITEDTEA,UNITEDTEAEQN,EQ,,0,-13.4,-2.69,498.5,0,0,-,589.0,350.1,485.1
VCL,VCLEQN,EQ,,0,-0.05,-2.72,1.84,0,0,-,2.66,0.6,1.79
GANESHHOU,GANESHHOUEQN,EQ,,0,-17.3,-2.73,633.3,0,0,-,1169.0,620.6,616.0
GANGAFORGE,GANGAFORGEEQN,EQ,,0,-0.08,-2.75,2.91,0,0,-,5.94,2.7,2.83
PVSL,PVSLEQN,EQ,,0,-2.59,-2.78,93.14,0,0,-,163.0,83.0,90.55
GREENPANEL,GREENPANELEQN,EQ,,0,-5.46,-2.78,196.26,0,0,-,335.2,192.1,190.8
ORCHPHARMA,ORCHPHARMAEQN,EQ,,0,-13.95,-2.8,498.95,0,0,-,979.95,489.0,485.0
DCMFINSERV,DCMFINSERVEQN,EQ,,0,-0.11,-2.81,3.91,0,0,-,9.21,3.7,3.8
SUTLEJTEX,SUTLEJTEXEQN,EQ,,0,-0.84,-2.9,29.0,0,0,-,51.7,26.2,28.16
TALBROAUTO,TALBROAUTOEQN,EQ,,0,-7.25,-2.96,244.85,0,0,-,326.0,207.31,237.6
CAMLINFINE,CAMLINFINEEQN,EQ,,0,-3.97,-2.96,134.22,0,0,-,333.3,127.98,130.25
STEL,STELEQN,EQ,,0,-15.25,-2.98,511.25,0,0,-,633.3,364.8,496.0
SETL,SETLEQN,EQ,,0,-3.63,-3.07,118.08,0,0,-,203.95,110.17,114.45
ASHIANA,ASHIANAEQN,EQ,,0,-9.5,-3.12,304.85,0,0,-,376.15,247.8,295.35
DALMIASUG,DALMIASUGEQN,EQ,,0,-9.9,-3.13,316.0,0,0,-,464.9,261.4,306.1
CONTROLPR,CONTROLPREQN,EQ,,0,-19.55,-3.15,620.55,0,0,-,917.5,547.0,601.0
CENTENKA,CENTENKAEQN,EQ,,0,-13.1,-3.24,404.1,0,0,-,564.55,397.6,391.0
MANGLMCEM,MANGLMCEMEQN,EQ,,0,-27.2,-3.31,822.25,0,0,-,940.35,665.0,795.05
VIKRAMSOLR,VIKRAMSOLREQN,EQ,,0,-5.67,-3.32,170.78,0,0,-,407.95,162.1,165.11
STARTECK,STARTECKEQN,EQ,,0,-8.65,-3.33,259.7,0,0,-,355.8,245.05,251.05
RUSHIL,RUSHILEQN,EQ,,0,-0.54,-3.4,15.89,0,0,-,33.99,15.4,15.35
SPAL,SPALEQN,EQ,,0,-22.65,-3.42,662.65,0,0,-,945.0,600.0,640.0
JAYKAY,JAYKAYEQN,EQ,,0,-4.79,-3.43,139.79,0,0,-,219.7,134.4,135.0
SAMBHAAV,SAMBHAAVEQN,EQ,,0,-0.23,-3.44,6.68,0,0,-,11.53,5.0,6.45
KALPATARU,KALPATARUEQN,EQ,,0,-10.05,-3.46,290.1,0,0,-,457.4,286.0,280.05
SHADOWFAX,SHADOWFAXEQN,EQ,,0,-4.02,-3.5,115.02,0,0,-,127.75,98.55,111.0
VRAJ,VRAJEQN,EQ,,0,-4.08,-3.57,114.23,0,0,-,194.19,112.03,110.15
MANAKALUCO,MANAKALUCOBEN,BE,,0,-1.0,-3.59,27.85,0,0,-,68.12,17.81,26.85
UNITEDPOLY,UNITEDPOLYEQN,EQ,,0,-0.92,-3.68,24.98,0,0,-,51.16,12.16,24.06
STALLION,STALLIONEQN,EQ,,0,-3.78,-3.71,101.83,0,0,-,359.15,50.93,98.05
MUFIN,MUFINEQN,EQ,,0,-3.83,-3.73,102.63,0,0,-,126.34,63.11,98.8
NACLIND,NACLINDEQN,EQ,,0,-4.56,-3.87,117.81,0,0,-,311.42,61.28,113.25
GSS,GSSEQN,EQ,,0,-0.5,-3.9,12.81,0,0,-,52.69,12.31,12.31
KCP,KCPEQN,EQ,,0,-6.04,-3.98,151.89,0,0,-,230.0,150.0,145.85
APOLLOPIPE,APOLLOPIPEEQN,EQ,,0,-15.8,-3.99,395.8,0,0,-,494.95,252.1,380.0
NAVKARURB,NAVKARURBEQN,EQ,,0,-0.04,-4.0,1.0,0,0,-,3.59,1.0,0.96
LCCINFOTEC,LCCINFOTECBEN,BE,,0,-0.19,-4.04,4.7,0,0,-,7.19,3.64,4.51
JAYBARMARU,JAYBARMARUEQN,EQ,,0,-3.67,-4.09,89.67,0,0,-,115.89,55.5,86.0
VARDMNPOLY,VARDMNPOLYBEN,BE,,0,-0.36,-4.18,8.62,0,0,-,13.74,5.1,8.26
BAJAJELEC,BAJAJELECEQN,EQ,,0,-14.95,-4.21,354.95,0,0,-,711.0,341.55,340.0
TBZ,TBZEQN,EQ,,0,-5.5,-4.21,130.5,0,0,-,232.65,128.6,125.0
RUSTOMJEE,RUSTOMJEEEQN,EQ,,0,-17.45,-4.26,409.45,0,0,-,697.0,377.75,392.0
SUPREMEINF,SUPREMEINFBZN,BZ,,0,-3.25,-4.32,75.3,0,0,-,130.25,75.0,72.05
IEML,IEMLSMN,SM,,0,-3.1,-4.36,71.1,0,0,-,173.57,67.5,68.0
TGBHOTELS,TGBHOTELSEQN,EQ,,0,-0.39,-4.42,8.83,0,0,-,14.3,8.21,8.44
RAJESHEXPO,RAJESHEXPOBZN,BZ,,0,-5.05,-4.47,112.95,0,0,-,237.88,112.95,107.9
USK,USKBEN,BE,,0,-1.12,-4.5,24.87,0,0,-,44.45,19.2,23.75
GSLSU,GSLSUEQN,EQ,,0,-3.26,-4.51,72.31,0,0,-,144.4,70.92,69.05
BUILDPRO,BUILDPROEQN,EQ,,0,-43.45,-4.53,958.45,0,0,-,1050.2,636.0,915.0
SADHNANIQ,SADHNANIQEQN,EQ,,0,-0.07,-4.55,1.54,0,0,-,7.07,1.48,1.47
TARSONS,TARSONSEQN,EQ,,0,-8.79,-4.58,191.79,0,0,-,458.0,181.21,183.0
FLYSBS,FLYSBSSMN,SM,,0,-19.95,-4.6,433.95,0,0,-,790.0,375.05,414.0
WEBELSOLAR,WEBELSOLAREQN,EQ,,0,-2.39,-4.61,51.89,0,0,-,158.99,50.4,49.5
AURIGROW,AURIGROWBEN,BE,,0,-0.01,-4.76,0.21,0,0,-,1.0,0.21,0.2
STRIDERS,STRIDERSSTN,ST,,0,-3.1,-4.91,63.2,0,0,-,70.0,63.2,60.1
TARMAT,TARMATBEN,BE,,0,-2.99,-4.92,60.74,0,0,-,73.9,45.1,57.75
SADBHAV,SADBHAVBEN,BE,,0,-0.41,-4.93,8.31,0,0,-,17.85,6.05,7.9
BVCL,BVCLEQN,EQ,,0,-1.98,-4.94,40.08,0,0,-,69.99,34.06,38.1
AQYLON,AQYLONEQN,EQ,,0,-5.1,-4.94,103.3,0,0,-,224.7,47.09,98.2
LIBAS,LIBASEQN,EQ,,0,-0.49,-4.95,9.9,0,0,-,15.7,9.31,9.41
DIGJAMLMTD,DIGJAMLMTDEQN,EQ,,0,-2.02,-4.97,40.62,0,0,-,59.75,32.83,38.6
OWAIS,OWAISSMN,SM,,0,-6.25,-4.98,125.45,0,0,-,707.9,125.45,119.2
SILVERTUC,SILVERTUCEQN,EQ,,0,-6.7,-4.99,134.3,0,0,-,169.02,61.0,127.6
HMT,HMTBZN,BZ,,0,-3.28,-4.99,65.75,0,0,-,75.49,41.0,62.47
RNBDENIMS,RNBDENIMSBEN,BE,,0,-6.6,-4.99,132.19,0,0,-,203.0,97.55,125.59
MCL,MCLBEN,BE,,0,-3.17,-4.99,63.53,0,0,-,93.2,42.0,60.36
SRTL,SRTLBEN,BE,,0,-2.9,-4.99,58.16,0,0,-,73.36,58.16,55.26
RMDRIP,RMDRIPEQN,EQ,,0,-2.45,-5.0,49.01,0,0,-,123.8,35.0,46.56
UEL,UELEQN,EQ,,0,-8.47,-5.0,169.49,0,0,-,220.0,72.27,161.02
CKKRETAIL,CKKRETAILSTN,ST,,0,-9.15,-5.0,183.0,0,0,-,265.25,163.0,173.85
CAPILLARY,CAPILLARYEQN,EQ,,0,-26.9,-5.2,516.9,0,0,-,798.95,481.0,490.0
PANAMAPET,PANAMAPETEQN,EQ,,0,-15.3,-5.48,279.3,0,0,-,403.9,261.0,264.0
HINDCON,HINDCONEQN,EQ,,0,-1.05,-5.66,18.55,0,0,-,40.24,18.55,17.5
PRABHA,PRABHAEQN,EQ,,0,-8.78,-5.78,151.78,0,0,-,315.9,146.47,143.0
ABCOTS,ABCOTSEQN,EQ,,0,-24.05,-5.81,414.05,0,0,-,504.0,370.1,390.0
WEIZMANIND,WEIZMANINDEQN,EQ,,0,-4.73,-5.88,80.49,0,0,-,133.8,75.91,75.76
MONARCH,MONARCHEQN,EQ,,0,-15.9,-6.36,249.9,0,0,-,398.8,243.85,234.0
DEVIT,DEVITEQN,EQ,,0,-1.85,-6.89,26.87,0,0,-,50.89,22.25,25.02
UFBL,UFBLEQN,EQ,,0,-19.3,-8.34,231.3,0,0,-,356.0,172.34,212.0
STEELCAS,STEELCASEQN,EQ,,0,-19.83,-8.59,230.83,0,0,-,255.8,142.11,211.0
CYBERMEDIA,CYBERMEDIAEQN,EQ,,0,-1.24,-9.36,13.25,0,0,-,22.81,11.0,12.01
SUNDROP,SUNDROPEQN,EQ,,0,-59.15,-9.69,610.15,0,0,-,960.15,601.55,551.0
EUROPRATIK,EUROPRATIKEQN,EQ,,0,-31.35,-13.55,231.35,0,0,-,390.0,205.1,200.0
BHANDA-RE2,BHANDA-RE2BEN,BE,,0,-0.01,-14.29,0.07,0,0,-,0.13,0.07,0.06
VASWANI,VASWANIEQN,EQ,,0,-10.74,-19.8,54.24,0,0,-,69.99,33.4,43.5
DYCL,DYCLEQN,EQ,,0,-53.8,-19.99,269.15,0,0,-,526.75,227.5,215.35
